,TransactionID,AccountID,TransactionType,Amount,TransactionDate,Season
498,499,39,Withdrawal,7077.79,2/3/2025,Winter
499,500,2499,Deposit,9926.96,4/19/2023,Spring
500,501,313,Withdrawal,8569.03,1/25/2024,Winter
501,502,3316,Withdrawal,2251.21,8/22/2023,Summer
502,503,2548,Transfer,5194.33,2/12/2024,Winter
503,504,1361,Payment,9949.66,8/8/2022,Summer
504,505,2268,Payment,3155.4,11/11/2023,Fall
505,506,2809,Deposit,7413.96,6/21/2023,Summer
506,507,2217,Transfer,8379.07,9/25/2022,Fall
507,508,3054,Withdrawal,5468.45,9/8/2023,Fall
508,509,2204,Deposit,5018.9,7/4/2022,Summer
509,510,4526,Withdrawal,1203.29,8/27/2024,Summer
510,511,915,Deposit,3269.68,9/30/2023,Fall
511,512,4841,Transfer,8843.57,9/23/2024,Fall
512,513,481,Payment,9056.42,4/27/2025,Spring
513,514,352,Transfer,1174.65,6/20/2023,Summer
514,515,2450,Payment,9646.3,1/11/2025,Winter
515,516,579,Transfer,5644.15,2/27/2025,Winter
516,517,4860,Payment,6110.73,10/8/2023,Fall
517,518,1423,Payment,188.49,2/4/2025,Winter
518,519,3488,Payment,7043.74,9/20/2022,Fall
519,520,1619,Deposit,232.4,8/15/2024,Summer
520,521,355,Deposit,9622.29,12/30/2023,Winter
521,522,229,Deposit,8991.89,2/22/2025,Winter
522,523,2002,Payment,7567.62,5/2/2024,Spring
523,524,777,Deposit,9147.49,2/28/2023,Winter
524,525,250,Transfer,1716.99,8/28/2022,Summer
525,526,102,Payment,6880.79,11/27/2023,Fall
526,527,1258,Deposit,2869.86,12/12/2023,Winter
527,528,689,Transfer,2702.09,5/26/2022,Spring
528,529,4603,Deposit,2424.45,5/29/2024,Spring
529,530,1048,Transfer,3053.44,5/19/2022,Spring
530,531,2091,Payment,7455.13,2/24/2025,Winter
531,532,3976,Transfer,9572.75,10/8/2023,Fall
532,533,2109,Withdrawal,9227.9,2/28/2023,Winter
533,534,4624,Deposit,263.04,6/24/2023,Summer
534,535,3816,Withdrawal,7527.76,12/10/2023,Winter
535,536,3403,Transfer,4214.83,12/31/2022,Winter
536,537,1243,Transfer,3019.98,5/14/2023,Spring
537,538,2268,Withdrawal,1655.18,4/21/2025,Spring
538,539,2556,Payment,3254.68,7/6/2024,Summer
539,540,2585,Transfer,6987.68,8/14/2022,Summer
540,541,4628,Transfer,3410.38,1/29/2023,Winter
541,542,4367,Payment,9411.62,8/26/2024,Summer
542,543,3626,Deposit,2587.07,2/8/2023,Winter
543,544,3531,Payment,2565.32,4/5/2023,Spring
544,545,2372,Transfer,5808.3,6/24/2023,Summer
545,546,887,Deposit,660.66,7/12/2024,Summer
546,547,4827,Deposit,678.34,6/21/2023,Summer
547,548,128,Deposit,7082.84,7/6/2023,Summer
548,549,2323,Deposit,9105.39,1/31/2025,Winter
549,550,4482,Transfer,9175.8,4/16/2024,Spring
550,551,367,Payment,4591.82,10/22/2024,Fall
551,552,1821,Payment,7451.32,10/4/2024,Fall
552,553,3207,Transfer,1590.56,5/26/2024,Spring
553,554,2116,Withdrawal,8124.92,7/19/2024,Summer
554,555,4304,Transfer,5601.52,6/3/2022,Summer
555,556,4177,Transfer,2455.58,11/28/2023,Fall
556,557,2988,Withdrawal,9960.85,11/11/2024,Fall
557,558,557,Deposit,377.25,11/9/2022,Fall
558,559,923,Transfer,5837.6,2/16/2024,Winter
559,560,1502,Withdrawal,5851.83,12/20/2022,Winter
560,561,3464,Deposit,7600.97,3/18/2023,Spring
561,562,2370,Deposit,376.95,6/23/2022,Summer
562,563,3121,Withdrawal,5576.75,9/21/2023,Fall
563,564,1843,Withdrawal,6313.68,10/10/2023,Fall
564,565,1749,Withdrawal,1844.58,11/20/2024,Fall
565,566,1215,Payment,506.1,3/2/2025,Spring
566,567,374,Withdrawal,291.24,10/22/2024,Fall
567,568,2665,Transfer,7376.24,5/1/2023,Spring
568,569,2204,Transfer,8275.8,8/2/2022,Summer
569,570,4415,Withdrawal,4227.2,6/22/2023,Summer
570,571,1757,Withdrawal,9931.09,10/13/2022,Fall
571,572,3849,Withdrawal,6179.52,4/1/2024,Spring
572,573,549,Payment,3022.67,12/18/2023,Winter
573,574,3026,Payment,1661.2,9/25/2023,Fall
574,575,1739,Payment,7221.65,11/15/2023,Fall
575,576,1422,Transfer,9195.07,4/26/2023,Spring
576,577,584,Payment,9182.87,5/24/2024,Spring
577,578,3755,Withdrawal,4092.41,10/25/2023,Fall
578,579,3561,Payment,7767.36,12/2/2024,Winter
579,580,540,Deposit,1664.57,8/14/2024,Summer
580,581,3890,Transfer,6302.49,7/16/2024,Summer
581,582,2708,Payment,3064.61,7/4/2022,Summer
582,583,842,Withdrawal,2069.14,4/15/2024,Spring
583,584,483,Deposit,1695.43,6/11/2024,Summer
584,585,1409,Deposit,9198.88,9/22/2024,Fall
585,586,2571,Transfer,3880.41,9/3/2023,Fall
586,587,3968,Deposit,7402.55,6/28/2022,Summer
587,588,3299,Transfer,2464.86,8/3/2023,Summer
588,589,2190,Transfer,5451.73,3/4/2023,Spring
589,590,1495,Payment,3163.19,9/28/2022,Fall
590,591,975,Deposit,6996.24,12/14/2024,Winter
591,592,704,Payment,3708.92,6/14/2022,Summer
592,593,2959,Payment,8104.69,9/6/2024,Fall
593,594,1004,Withdrawal,4421.73,2/4/2023,Winter
594,595,4107,Withdrawal,2097.15,10/29/2023,Fall
595,596,3602,Deposit,4349.01,9/20/2024,Fall
596,597,1502,Transfer,2639.22,8/1/2023,Summer
597,598,4211,Payment,6338.83,3/12/2024,Spring
598,599,4841,Withdrawal,8224.67,12/20/2023,Winter
599,600,2073,Payment,5090.3,3/19/2024,Spring
600,601,2377,Payment,7425.43,4/8/2023,Spring
601,602,2148,Withdrawal,3711.14,4/17/2024,Spring
602,603,4145,Payment,8118.91,2/2/2024,Winter
603,604,4416,Withdrawal,8979.57,8/21/2023,Summer
604,605,1728,Transfer,5955.57,7/27/2024,Summer
605,606,805,Deposit,9808.36,10/1/2023,Fall
606,607,3489,Withdrawal,6427.35,2/14/2024,Winter
607,608,1710,Transfer,9863.82,9/11/2023,Fall
608,609,4656,Deposit,6621.52,5/27/2024,Spring
609,610,2636,Payment,1599.73,10/14/2024,Fall
610,611,2672,Payment,6493.96,3/3/2023,Spring
611,612,1685,Transfer,8323.97,7/14/2023,Summer
612,613,2768,Withdrawal,1376.96,10/1/2023,Fall
613,614,1531,Deposit,8962.11,11/2/2024,Fall
614,615,376,Transfer,8288.68,1/11/2025,Winter
615,616,810,Withdrawal,6356.26,7/10/2022,Summer
616,617,1775,Deposit,3655.51,6/28/2022,Summer
617,618,2435,Withdrawal,6287.25,8/9/2023,Summer
618,619,912,Deposit,8846.87,1/11/2023,Winter
619,620,1040,Withdrawal,9168.49,6/4/2022,Summer
620,621,1665,Transfer,508.68,8/17/2023,Summer
621,622,4883,Payment,314.11,9/5/2022,Fall
622,623,374,Deposit,3095.48,11/17/2024,Fall
623,624,2134,Deposit,1216.23,1/14/2025,Winter
624,625,4155,Withdrawal,2176.72,8/22/2023,Summer
625,626,2924,Transfer,4252.52,1/20/2024,Winter
626,627,3744,Payment,9406.14,1/26/2024,Winter
627,628,2246,Payment,6488.34,7/3/2023,Summer
628,629,146,Withdrawal,9427.5,9/2/2022,Fall
629,630,4564,Payment,8299.78,1/19/2024,Winter
630,631,1442,Payment,2445.59,9/19/2022,Fall
631,632,2115,Payment,7911.1,6/26/2023,Summer
632,633,4498,Deposit,7903.92,4/14/2023,Spring
633,634,2187,Transfer,7071.92,1/15/2023,Winter
634,635,2395,Deposit,2641.18,9/23/2024,Fall
635,636,3850,Payment,299.76,3/10/2023,Spring
636,637,2716,Withdrawal,3809.57,10/15/2022,Fall
637,638,3897,Payment,3476.9,7/19/2023,Summer
638,639,4699,Payment,7267.44,3/23/2023,Spring
639,640,2653,Withdrawal,2818.05,12/3/2023,Winter
640,641,868,Transfer,2176.97,10/3/2022,Fall
641,642,2680,Transfer,3110.87,12/13/2024,Winter
642,643,160,Withdrawal,1745.42,5/21/2023,Spring
643,644,2116,Transfer,5580.46,10/16/2022,Fall
644,645,364,Deposit,142.35,2/21/2025,Winter
645,646,907,Payment,5335.34,1/16/2023,Winter
646,647,3093,Payment,4171.89,8/15/2024,Summer
647,648,4403,Deposit,6778.4,2/12/2025,Winter
648,649,1480,Transfer,881.04,3/4/2024,Spring
649,650,1871,Transfer,3765.28,9/26/2023,Fall
650,651,474,Payment,7137.71,7/28/2022,Summer
651,652,78,Payment,425.48,3/23/2024,Spring
652,653,1020,Deposit,9504.99,1/3/2023,Winter
653,654,3398,Withdrawal,5864.56,1/30/2025,Winter
654,655,3597,Deposit,6877.06,3/27/2024,Spring
655,656,929,Deposit,8769.2,8/23/2024,Summer
656,657,1745,Withdrawal,9328.75,11/5/2023,Fall
657,658,971,Transfer,9135.34,5/23/2023,Spring
658,659,2602,Withdrawal,5209.91,3/14/2024,Spring
659,660,700,Transfer,2658.05,4/2/2025,Spring
660,661,2752,Transfer,8558.7,5/10/2025,Spring
661,662,4672,Payment,7576.72,2/24/2024,Winter
662,663,714,Transfer,651.15,9/19/2023,Fall
663,664,3535,Withdrawal,8049.46,10/2/2022,Fall
664,665,882,Transfer,6625.7,12/24/2022,Winter
665,666,4329,Deposit,1854.89,9/15/2024,Fall
666,667,701,Deposit,5787.39,3/16/2025,Spring
667,668,4849,Payment,3426.7,10/19/2024,Fall
668,669,3217,Payment,4589.33,12/15/2023,Winter
669,670,1923,Withdrawal,2094.08,12/13/2023,Winter
670,671,1583,Withdrawal,8478.39,4/4/2024,Spring
671,672,1010,Deposit,1278.27,8/24/2024,Summer
672,673,4652,Deposit,7499.83,11/5/2024,Fall
673,674,412,Transfer,3015.3,4/4/2024,Spring
674,675,4115,Payment,3292.49,2/25/2024,Winter
675,676,2393,Deposit,9765.68,9/24/2024,Fall
676,677,2799,Withdrawal,1214.6,1/21/2025,Winter
677,678,3007,Payment,2775.34,8/23/2023,Summer
678,679,1560,Withdrawal,4680.66,8/3/2023,Summer
679,680,2157,Withdrawal,6347.98,11/28/2022,Fall
680,681,4910,Payment,2274.83,4/2/2023,Spring
681,682,4224,Transfer,6813.75,7/20/2024,Summer
682,683,2526,Withdrawal,1983.23,4/23/2024,Spring
683,684,2294,Deposit,353.5,7/18/2024,Summer
684,685,1723,Payment,6240.43,12/1/2024,Winter
685,686,4472,Withdrawal,1213.86,10/20/2024,Fall
686,687,3691,Withdrawal,459.4,11/5/2023,Fall
687,688,1138,Deposit,6999.28,8/28/2024,Summer
688,689,957,Transfer,1182.85,10/27/2023,Fall
689,690,744,Withdrawal,7969.96,7/13/2024,Summer
690,691,4095,Deposit,1613.16,5/31/2022,Spring
691,692,2633,Deposit,5712.74,7/20/2022,Summer
692,693,1576,Transfer,4619.35,7/28/2024,Summer
693,694,401,Transfer,1393.12,5/16/2023,Spring
694,695,4742,Payment,4472.42,11/14/2023,Fall
695,696,639,Transfer,534.58,3/20/2023,Spring
696,697,3308,Withdrawal,6197.84,12/20/2023,Winter
697,698,4169,Payment,6407.25,5/28/2023,Spring
698,699,1384,Payment,6820.74,4/6/2023,Spring
699,700,2188,Payment,3972.37,9/23/2023,Fall
700,701,4767,Deposit,656.3,8/31/2024,Summer
701,702,544,Transfer,1689.2,9/24/2023,Fall
702,703,850,Withdrawal,8499.64,7/23/2024,Summer
703,704,708,Withdrawal,4093.02,1/5/2024,Winter
704,705,4698,Withdrawal,1245.49,11/12/2023,Fall
705,706,4144,Deposit,3119.55,3/8/2025,Spring
706,707,170,Withdrawal,6634.11,3/8/2024,Spring
707,708,4706,Transfer,3540.91,9/24/2023,Fall
708,709,802,Payment,9502.38,4/16/2025,Spring
709,710,4125,Transfer,1539.46,5/3/2023,Spring
710,711,805,Payment,7417.66,4/12/2024,Spring
711,712,1798,Withdrawal,5257.78,8/31/2022,Summer
712,713,1310,Payment,6603.38,1/18/2023,Winter
713,714,4362,Deposit,5526.02,1/29/2025,Winter
714,715,3381,Payment,8095.29,2/20/2024,Winter
715,716,4175,Withdrawal,373.46,5/24/2024,Spring
716,717,4907,Payment,8425.44,6/6/2022,Summer
717,718,3754,Withdrawal,4226.47,9/3/2024,Fall
718,719,95,Deposit,2197.25,3/1/2025,Spring
719,720,314,Transfer,9326.57,4/25/2024,Spring
720,721,4960,Withdrawal,3774.18,3/12/2024,Spring
721,722,4225,Deposit,3141.14,4/25/2025,Spring
722,723,4741,Deposit,6423.81,9/17/2024,Fall
723,724,4587,Transfer,6981.95,6/29/2022,Summer
724,725,3313,Deposit,672.83,6/26/2022,Summer
725,726,3960,Deposit,545.39,12/20/2024,Winter
726,727,380,Transfer,4129.62,3/27/2024,Spring
727,728,438,Payment,2944.8,9/9/2022,Fall
728,729,4272,Transfer,9801.07,9/21/2023,Fall
729,730,4878,Deposit,6450.62,10/19/2022,Fall
730,731,3819,Withdrawal,5505.47,12/26/2022,Winter
731,732,4293,Withdrawal,3547.66,1/5/2025,Winter
732,733,812,Deposit,1632.64,10/5/2023,Fall
733,734,3162,Transfer,2498.3,11/19/2024,Fall
734,735,2616,Withdrawal,1473.29,3/16/2025,Spring
735,736,1925,Transfer,7868.35,7/1/2022,Summer
736,737,2983,Withdrawal,1751.28,12/19/2023,Winter
737,738,1038,Payment,579.25,3/20/2024,Spring
738,739,3044,Deposit,9258.91,9/29/2023,Fall
739,740,4680,Transfer,4576.59,2/11/2023,Winter
740,741,2628,Withdrawal,1353.5,5/17/2022,Spring
741,742,844,Payment,5985.39,4/14/2025,Spring
742,743,4159,Transfer,401.95,8/13/2023,Summer
743,744,2155,Deposit,4295.89,10/2/2023,Fall
744,745,3598,Deposit,6441.62,11/20/2022,Fall
745,746,3272,Payment,3609.26,10/28/2024,Fall
746,747,446,Deposit,7193.39,1/10/2023,Winter
747,748,1825,Transfer,664.59,7/1/2022,Summer
748,749,732,Transfer,8841.75,8/13/2024,Summer
749,750,3283,Deposit,3936.4,1/10/2023,Winter
750,751,988,Withdrawal,2905.71,8/7/2024,Summer
751,752,126,Withdrawal,6698.72,12/2/2023,Winter
752,753,4643,Payment,4971.66,3/17/2025,Spring
753,754,1118,Transfer,7834.01,11/22/2022,Fall
754,755,1045,Payment,4684.75,12/4/2024,Winter
755,756,1242,Withdrawal,5703.07,12/29/2024,Winter
756,757,3488,Transfer,3423.92,6/21/2023,Summer
757,758,4959,Withdrawal,5327.83,2/26/2023,Winter
758,759,307,Withdrawal,6918.27,1/5/2023,Winter
759,760,2974,Withdrawal,4186.61,8/26/2024,Summer
760,761,4173,Deposit,8426.14,1/22/2025,Winter
761,762,1949,Withdrawal,1357.6,10/2/2023,Fall
762,763,90,Payment,418.92,1/18/2025,Winter
763,764,4735,Deposit,8240.11,5/14/2022,Spring
764,765,1759,Payment,3384.94,2/21/2023,Winter
765,766,2449,Payment,9418.91,2/3/2024,Winter
766,767,2415,Transfer,8716.47,4/25/2024,Spring
767,768,3126,Deposit,5160.05,10/16/2023,Fall
768,769,4803,Deposit,5580.87,12/9/2024,Winter
769,770,2581,Payment,6032.72,10/30/2023,Fall
770,771,1498,Withdrawal,8747.81,11/6/2024,Fall
771,772,2932,Transfer,6204,12/4/2022,Winter
772,773,1892,Payment,8557.91,2/25/2025,Winter
773,774,3809,Transfer,9764.7,9/9/2023,Fall
774,775,3397,Payment,4730.58,2/21/2023,Winter
775,776,3058,Payment,4824.96,11/26/2023,Fall
776,777,2330,Payment,7430.78,8/15/2023,Summer
777,778,3982,Payment,4709.09,11/20/2022,Fall
778,779,626,Payment,8555.43,4/28/2024,Spring
779,780,341,Payment,3644.43,4/9/2024,Spring
780,781,2783,Payment,5579.81,3/12/2025,Spring
781,782,1281,Transfer,1644.93,7/2/2023,Summer
782,783,1759,Deposit,5451.19,3/26/2024,Spring
783,784,2324,Withdrawal,8342.65,7/12/2022,Summer
784,785,3535,Deposit,1713.97,10/15/2022,Fall
785,786,2838,Transfer,7044.32,7/2/2023,Summer
786,787,1129,Deposit,4192.37,10/22/2024,Fall
787,788,429,Transfer,845.67,11/23/2024,Fall
788,789,3570,Payment,9958.99,1/8/2025,Winter
789,790,2055,Deposit,4594.15,5/3/2023,Spring
790,791,3511,Withdrawal,5641.93,4/27/2023,Spring
791,792,1777,Deposit,116.88,8/21/2024,Summer
792,793,542,Deposit,7583.36,4/24/2023,Spring
793,794,1383,Transfer,5445.68,5/10/2024,Spring
794,795,2598,Deposit,9470.42,5/8/2025,Spring
795,796,546,Transfer,4419.7,4/5/2024,Spring
796,797,3311,Transfer,8508.4,5/24/2024,Spring
797,798,1101,Transfer,1935.58,4/4/2024,Spring
798,799,3690,Payment,9215.41,4/18/2025,Spring
799,800,4596,Payment,1065.63,3/29/2025,Spring
800,801,1524,Deposit,1623.82,5/30/2023,Spring
801,802,613,Withdrawal,5986.06,12/11/2022,Winter
802,803,3559,Payment,5608.04,1/16/2025,Winter
803,804,2228,Payment,8982.04,2/3/2023,Winter
804,805,1386,Withdrawal,1664.97,4/19/2025,Spring
805,806,350,Withdrawal,2515.08,10/24/2022,Fall
806,807,579,Transfer,1346.64,6/22/2022,Summer
807,808,3343,Deposit,9921.47,3/8/2023,Spring
808,809,4943,Transfer,829.28,6/1/2023,Summer
809,810,1638,Transfer,1023.47,11/10/2024,Fall
810,811,4464,Deposit,3272.8,6/28/2023,Summer
811,812,4518,Withdrawal,4839.32,2/12/2023,Winter
812,813,2663,Withdrawal,4786.54,4/14/2025,Spring
813,814,4584,Transfer,6246.56,9/7/2022,Fall
814,815,995,Deposit,294.48,4/26/2023,Spring
815,816,4674,Withdrawal,6643.65,4/30/2023,Spring
816,817,497,Withdrawal,4801.21,5/6/2024,Spring
817,818,2093,Deposit,6441.59,11/30/2024,Fall
818,819,3276,Withdrawal,1794.83,8/8/2024,Summer
819,820,4600,Withdrawal,7583.05,3/25/2024,Spring
820,821,421,Transfer,1305.83,10/1/2023,Fall
821,822,4899,Withdrawal,8207.83,3/15/2023,Spring
822,823,4706,Payment,8139.64,3/1/2025,Spring
823,824,3181,Withdrawal,6937.51,4/21/2023,Spring
824,825,1505,Withdrawal,9672.89,5/8/2025,Spring
825,826,483,Withdrawal,453.6,9/11/2022,Fall
826,827,3244,Withdrawal,9102.33,7/11/2022,Summer
827,828,4210,Withdrawal,2248.55,2/27/2024,Winter
828,829,4697,Transfer,6924.51,9/5/2022,Fall
829,830,1182,Withdrawal,7452.04,2/22/2024,Winter
830,831,2411,Withdrawal,2827.01,9/22/2022,Fall
831,832,4505,Withdrawal,5067.03,7/11/2022,Summer
832,833,2327,Payment,3120.67,10/6/2024,Fall
833,834,1904,Withdrawal,3836.68,7/16/2023,Summer
834,835,4503,Payment,92.95,2/4/2025,Winter
835,836,4162,Deposit,4422.18,1/5/2023,Winter
836,837,4390,Deposit,1780.48,3/31/2025,Spring
837,838,4364,Payment,1739.77,7/14/2024,Summer
838,839,3607,Payment,6037,9/20/2023,Fall
839,840,4342,Withdrawal,2729.49,1/16/2023,Winter
840,841,4614,Transfer,5331.06,4/19/2023,Spring
841,842,3463,Deposit,6772.91,11/4/2022,Fall
842,843,3005,Deposit,6626.16,10/29/2024,Fall
843,844,1979,Deposit,4725.43,2/18/2024,Winter
844,845,696,Withdrawal,4134.46,9/18/2024,Fall
845,846,4440,Transfer,2089.7,4/9/2023,Spring
846,847,1668,Deposit,3509.53,10/30/2024,Fall
847,848,1751,Payment,7732.63,3/26/2025,Spring
848,849,1800,Deposit,2401.12,12/31/2022,Winter
849,850,4791,Transfer,2502.16,9/2/2024,Fall
850,851,1861,Transfer,984.39,1/18/2024,Winter
851,852,3980,Deposit,3078.49,8/11/2023,Summer
852,853,2433,Transfer,2220.3,2/27/2025,Winter
853,854,2380,Withdrawal,4452.2,7/9/2023,Summer
854,855,4126,Payment,7130.77,12/25/2022,Winter
855,856,4813,Payment,8063.24,2/11/2024,Winter
856,857,2502,Payment,185.59,11/29/2023,Fall
857,858,1105,Deposit,2905.83,12/28/2022,Winter
858,859,4851,Deposit,4109.5,4/22/2023,Spring
859,860,106,Payment,1187.18,4/24/2024,Spring
860,861,78,Withdrawal,992.53,12/20/2024,Winter
861,862,1181,Transfer,6684.53,8/3/2022,Summer
862,863,2202,Deposit,8436.41,12/8/2023,Winter
863,864,840,Transfer,6018.05,11/20/2022,Fall
864,865,1587,Withdrawal,7409,6/13/2022,Summer
865,866,1803,Deposit,9439.6,6/18/2024,Summer
866,867,1936,Withdrawal,7098.59,1/14/2023,Winter
867,868,1410,Withdrawal,8667.03,2/25/2024,Winter
868,869,4727,Payment,1690.34,3/10/2024,Spring
869,870,4914,Withdrawal,9779.36,3/14/2023,Spring
870,871,4838,Deposit,383.98,8/17/2023,Summer
871,872,2623,Transfer,7755.78,6/30/2022,Summer
872,873,4467,Withdrawal,2786.26,8/7/2023,Summer
873,874,1979,Withdrawal,9335.89,6/2/2023,Summer
874,875,1893,Withdrawal,6057.69,10/22/2024,Fall
875,876,1274,Deposit,794.94,3/23/2025,Spring
876,877,589,Withdrawal,5441.44,5/16/2024,Spring
877,878,718,Withdrawal,1649.46,2/23/2025,Winter
878,879,2461,Withdrawal,2745.84,4/9/2025,Spring
879,880,4604,Deposit,7489.31,6/14/2023,Summer
880,881,573,Payment,7259.46,11/14/2023,Fall
881,882,4545,Withdrawal,9526.34,7/15/2024,Summer
882,883,4319,Transfer,9286.08,6/12/2023,Summer
883,884,1820,Withdrawal,2121.06,3/21/2025,Spring
884,885,883,Payment,2230.36,7/30/2024,Summer
885,886,4253,Withdrawal,6177.77,1/30/2023,Winter
886,887,4549,Deposit,6920.16,7/18/2022,Summer
887,888,486,Transfer,8144.52,8/3/2022,Summer
888,889,4768,Payment,1522.04,8/1/2024,Summer
889,890,2749,Withdrawal,1296.19,12/19/2022,Winter
890,891,4491,Withdrawal,6486.81,10/14/2022,Fall
891,892,1998,Transfer,5170.1,5/10/2024,Spring
892,893,1908,Deposit,8884.81,7/17/2023,Summer
893,894,3015,Transfer,8089.97,12/11/2024,Winter
894,895,2964,Transfer,8472.49,12/16/2023,Winter
895,896,149,Transfer,1068.22,7/21/2024,Summer
896,897,3665,Withdrawal,6353.97,3/5/2023,Spring
897,898,1090,Deposit,4132.62,6/6/2022,Summer
898,899,423,Deposit,7624.89,10/10/2022,Fall
899,900,642,Transfer,1439.43,5/20/2024,Spring
900,901,2190,Deposit,3831.61,10/6/2023,Fall
901,902,481,Payment,5552.81,6/12/2024,Summer
902,903,577,Payment,9387.28,7/23/2023,Summer
903,904,3704,Transfer,6795.36,9/13/2024,Fall
904,905,4171,Payment,6388.23,4/21/2024,Spring
905,906,3671,Deposit,3507.55,8/21/2024,Summer
906,907,798,Deposit,3936.73,9/7/2024,Fall
907,908,2620,Transfer,7009.29,12/13/2024,Winter
908,909,4280,Withdrawal,4195.57,3/12/2025,Spring
909,910,4050,Payment,1617.2,5/8/2025,Spring
910,911,2213,Payment,1014.46,1/26/2023,Winter
911,912,2217,Transfer,4554.88,12/14/2023,Winter
912,913,4495,Deposit,9072.29,12/15/2022,Winter
913,914,3127,Transfer,3456.04,12/20/2024,Winter
914,915,4,Deposit,5134.89,11/4/2022,Fall
915,916,358,Transfer,925.14,9/19/2024,Fall
916,917,4510,Payment,3808.19,11/5/2023,Fall
917,918,1143,Transfer,5958.15,3/22/2023,Spring
918,919,2874,Transfer,2668.9,3/5/2023,Spring
919,920,1441,Transfer,3980.51,5/29/2023,Spring
920,921,4849,Withdrawal,854.29,12/4/2023,Winter
921,922,2832,Deposit,403.11,4/19/2025,Spring
922,923,4758,Payment,6316.84,1/21/2024,Winter
923,924,4724,Withdrawal,4215.33,8/12/2024,Summer
924,925,4891,Transfer,3249.89,8/11/2022,Summer
925,926,142,Transfer,979.99,6/21/2023,Summer
926,927,2746,Payment,3291.13,6/7/2024,Summer
927,928,2901,Payment,1614.26,10/20/2023,Fall
928,929,4720,Payment,7163.14,3/25/2025,Spring
929,930,1608,Transfer,7501.78,5/22/2024,Spring
930,931,1896,Payment,1631.21,2/11/2023,Winter
931,932,2859,Deposit,9220.18,6/4/2024,Summer
932,933,2217,Deposit,5457.22,11/21/2022,Fall
933,934,3638,Payment,4230.89,8/18/2023,Summer
934,935,195,Deposit,8526.19,10/16/2023,Fall
935,936,3575,Transfer,6788,4/12/2024,Spring
936,937,15,Deposit,5391.79,10/21/2022,Fall
937,938,1782,Deposit,5883.77,2/24/2025,Winter
938,939,1027,Transfer,5086.07,5/11/2024,Spring
939,940,3871,Deposit,7315.96,12/21/2024,Winter
940,941,4859,Deposit,8916.78,4/19/2024,Spring
941,942,3249,Transfer,5662.39,10/21/2022,Fall
942,943,4481,Transfer,4785.52,9/6/2024,Fall
943,944,1196,Deposit,4360.06,7/14/2024,Summer
944,945,1510,Deposit,4519.66,7/24/2024,Summer
945,946,1418,Withdrawal,3139.28,1/28/2023,Winter
946,947,4827,Payment,261.04,3/25/2024,Spring
947,948,2298,Payment,6026.61,2/16/2023,Winter
948,949,3301,Deposit,3282.85,6/26/2022,Summer
949,950,2203,Withdrawal,7182.14,10/14/2023,Fall
950,951,10,Deposit,1723.27,4/28/2023,Spring
951,952,2856,Withdrawal,3947.78,4/16/2024,Spring
952,953,2068,Deposit,1882.02,10/17/2023,Fall
953,954,3262,Withdrawal,7036.85,8/24/2023,Summer
954,955,887,Transfer,1943.34,11/18/2024,Fall
955,956,4384,Transfer,5933.81,10/15/2022,Fall
956,957,2203,Transfer,3395.43,9/17/2024,Fall
957,958,1842,Transfer,1761.6,10/23/2023,Fall
958,959,27,Payment,9322.7,8/16/2023,Summer
959,960,177,Transfer,3332.39,12/13/2022,Winter
960,961,3250,Deposit,9057.88,11/19/2022,Fall
961,962,345,Payment,8506.73,9/20/2024,Fall
962,963,3751,Withdrawal,9478.77,8/1/2022,Summer
963,964,968,Payment,6994.89,5/29/2023,Spring
964,965,1430,Transfer,3205.44,5/19/2023,Spring
965,966,4509,Transfer,2611.21,12/8/2024,Winter
966,967,1012,Deposit,2375.76,12/27/2024,Winter
967,968,2429,Deposit,3635.01,5/30/2022,Spring
968,969,3200,Transfer,9033.29,3/22/2024,Spring
969,970,729,Transfer,5408.03,8/29/2022,Summer
970,971,2647,Transfer,4625.47,7/10/2024,Summer
971,972,4731,Payment,348.32,7/31/2022,Summer
972,973,1143,Withdrawal,272.45,7/25/2024,Summer
973,974,1046,Withdrawal,137.3,8/4/2024,Summer
974,975,2978,Transfer,8126.51,5/19/2023,Spring
975,976,4613,Payment,3393.49,10/14/2024,Fall
976,977,1494,Deposit,4202.48,9/21/2024,Fall
977,978,1155,Payment,5387.5,7/11/2024,Summer
978,979,4374,Withdrawal,6848.44,6/25/2022,Summer
979,980,3519,Deposit,3389.85,10/17/2023,Fall
980,981,2059,Withdrawal,8330.16,1/6/2023,Winter
